seed,alpha,w,fid,erank
1,0.1,0.5,3.668531664552238,3.561439545750618
1,0.1,0.6000000000000001,4.4716245091048314,3.561439545750618
1,0.1,0.7000000000000002,4.47508822878612,3.561439545750618
1,0.1,0.8,4.578188536685419,3.561439545750618
1,0.1,0.9000000000000001,5.640858444468157,3.561439545750618
1,0.1,1.0,5.16534917948871,3.561439545750618
1,0.1,1.1,6.4927685435857345,3.561439545750618
1,0.1,1.2000000000000002,7.019348349699996,3.561439545750618
1,0.1,1.3,8.698432429368188,3.561439545750618
1,0.1,1.4000000000000001,9.124979543138743,3.561439545750618
1,0.1,1.5,10.395063423023567,3.561439545750618
1,0.2,-0.5,4.479312777042978,3.2687089549303057
1,0.2,-0.4,4.470909668340702,3.2687089549303057
1,0.2,-0.3,3.94512021330219,3.2687089549303057
1,0.2,-0.19999999999999996,3.8307070772338125,3.2687089549303057
1,0.2,-0.09999999999999998,3.496816056019512,3.2687089549303057
1,0.2,0.0,3.59650286741299,3.2687089549303057
1,0.2,0.10000000000000009,3.6526552892643265,3.2687089549303057
1,0.2,0.20000000000000007,3.6737715073289,3.2687089549303057
1,0.2,0.30000000000000004,3.4793579732479136,3.2687089549303057
1,0.2,0.4,3.537039341589271,3.2687089549303057
1,0.2,0.5,3.6655983439790027,3.2687089549303057
1,0.2,0.6000000000000001,4.55728337876635,3.2687089549303057
1,0.2,0.7000000000000002,4.646343467242215,3.2687089549303057
1,0.2,0.8,4.722284619616319,3.2687089549303057
1,0.2,0.9000000000000001,6.074304099223935,3.2687089549303057
1,0.2,1.0,5.561175991704458,3.2687089549303057
1,0.2,1.1,7.10974891798393,3.2687089549303057
1,0.2,1.2000000000000002,7.80487289274917,3.2687089549303057
1,0.2,1.3,9.90465031418442,3.2687089549303057
